experiment_id,student_id,release_date,due_date,start_time,end_time,assignment_session_count,pretest_problem_count,pretest_correct,pretest_time_on_task,pretest_average_first_response_time,pretest_session_count,assigned_condition,condition_time_on_task,condition_average_first_response_or_request_time,condition_problem_count,condition_total_correct,condition_total_correct_after_wrong_response,condition_total_correct_after_tutoring,condition_total_answers_before_tutoring,condition_total_attempt_count,condition_total_hints_available,condition_total_hints_given,condition_total_scaffold_problems_available,condition_total_scaffold_problems_given,condition_total_explanations_available,condition_total_explanations_given,condition_total_answers_given,condition_session_count,posttest_problem_count,posttest_correct,posttest_time_on_task,posttest_average_first_response_time,posttest_session_count,assistments_reference_assignment_log_id
PSABTZFT,496655,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-12 18:21:02.339000+00:00,2022-01-12 18:55:01.116000+00:00,1,,,,,,Treatment 1,1545.143,1494.496,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,107.461,107.457,1.0,18836899
PSABTZFT,496690,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-02-13 16:09:31.479000+00:00,2022-02-13 16:13:28.425000+00:00,1,,,,,,Control,185.558,185.553,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.612,21.609,1.0,19313638
PSABTZFT,498470,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 21:02:49.499000+00:00,2022-01-05 21:07:25.776000+00:00,1,,,,,,Treatment 1,118.242,118.222,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,101.87,101.854,1.0,18724081
PSABTZFT,499383,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-06 03:37:17.908000+00:00,2022-01-06 03:38:11.319000+00:00,1,,,,,,Treatment 2,18.979,18.975,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.468,11.465,1.0,18726947
PSABTZFT,499620,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-06 19:36:11.213000+00:00,2022-01-06 19:37:13.901000+00:00,1,,,,,,Treatment 2,29.138,29.133,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23.483,23.48,1.0,18743801
PSABTZFT,499651,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-06 23:24:13.086000+00:00,2022-01-06 23:26:05.792000+00:00,1,,,,,,Treatment 1,12.258,12.254,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.873,7.036,1.0,18747716
PSABTZFT,499905,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-08 18:54:08.897000+00:00,2022-01-08 18:57:16.104000+00:00,1,,,,,,Treatment 2,63.328,63.322,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,62.885,62.882,1.0,18765710
PSABTZFT,499916,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 20:40:18.007000+00:00,2022-01-05 20:46:32.078000+00:00,1,,,,,,Treatment 2,253.533,73.684,1.0,0.0,,,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,57.316,57.314,1.0,18723541
PSABTZFT,499917,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-06 14:54:44.023000+00:00,2022-01-27 22:24:28.688000+00:00,3,,,,,,Control,1841263.912,1841160.349,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,55.505,55.501,1.0,18731085
PSABTZFT,499921,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-06 02:25:58.994000+00:00,2022-01-06 02:31:16.462000+00:00,1,,,,,,Treatment 1,142.843,57.307,1.0,0.0,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,133.961,133.958,1.0,18726697
PSABTZFT,499952,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-06 03:20:51.090000+00:00,2022-01-06 03:32:12.460000+00:00,2,,,,,,Control,515.151,515.137,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,35.953,30.875,2.0,18726904
PSABTZFT,499998,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-06 18:19:15.246000+00:00,2022-01-06 18:21:51.419000+00:00,1,,,,,,Treatment 2,95.022,95.015,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,45.198,45.193,1.0,18740543
PSABTZFT,500000,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-06 23:30:02.424000+00:00,2022-01-06 23:30:32.090000+00:00,1,,,,,,Treatment 2,9.307,9.302,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.243,8.239,1.0,18747748
PSABTZFT,500018,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-06 03:14:24.254000+00:00,2022-01-06 03:28:02.231000+00:00,1,,,,,,Control,329.572,56.183,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.8,11.797,1.0,18726885
PSABTZFT,500133,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-06 00:26:26.008000+00:00,2022-01-06 00:41:23.258000+00:00,2,,,,,,Treatment 1,772.944,318.041,1.0,0.0,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,29.063,29.06,1.0,18726085
PSABTZFT,500310,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 19:38:08.952000+00:00,2022-01-05 20:01:24.557000+00:00,2,,,,,,Control,1290.561,1290.556,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,35.791,35.779,1.0,18721459
PSABTZFT,500324,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 20:39:27.654000+00:00,2022-01-05 20:44:52.798000+00:00,1,,,,,,Control,178.067,178.065,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,70.89,70.888,1.0,18723524
PSABTZFT,500388,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 20:15:13.727000+00:00,2022-01-05 20:23:59.499000+00:00,1,,,,,,Treatment 2,403.344,403.338,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,72.055,72.052,1.0,18722833
PSABTZFT,500389,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 21:13:31.069000+00:00,2022-01-05 21:26:17.990000+00:00,1,,,,,,Control,404.31,404.299,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,199.428,199.424,1.0,18724305
PSABTZFT,500397,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 22:48:13.170000+00:00,2022-01-06 13:57:08.353000+00:00,2,,,,,,Treatment 2,54100.027,54100.022,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,262.365,41.093,1.0,18725446
PSABTZFT,500420,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 13:52:26.258000+00:00,2022-01-05 14:04:02.066000+00:00,1,,,,,,Control,209.406,145.754,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.016,47.064,1.0,18706356
PSABTZFT,500466,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 13:13:27.826000+00:00,2022-01-05 13:31:00.130000+00:00,1,,,,,,Treatment 2,983.37,983.356,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.385,21.378,1.0,18705657
PSABTZFT,500555,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 13:51:14.250000+00:00,2022-01-05 13:55:14.584000+00:00,1,,,,,,Treatment 2,152.269,152.262,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32.422,32.419,1.0,18706319
PSABTZFT,500744,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-07 02:41:24.910000+00:00,2022-01-07 02:42:39.600000+00:00,1,,,,,,Treatment 2,34.144,34.139,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.783,21.779,1.0,18748584
PSABTZFT,500855,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-11 15:29:08.974000+00:00,2022-01-11 15:31:25.577000+00:00,1,,,,,,Treatment 1,66.011,8.709,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.172,14.167,1.0,18798513
PSABTZFT,500912,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 21:56:15.045000+00:00,2022-01-05 22:01:02.170000+00:00,1,,,,,,Treatment 1,54.72,30.116,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,82.213,43.361,1.0,18724946
PSABTZFT,501026,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 23:25:00.190000+00:00,2022-01-05 23:59:37.826000+00:00,1,,,,,,Treatment 2,100.596,100.591,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1841.379,1841.375,1.0,18725707
PSABTZFT,501074,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 15:11:32.986000+00:00,2022-01-05 15:12:08.304000+00:00,1,,,,,,Treatment 1,13.755,13.751,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.37,13.367,1.0,18709495
PSABTZFT,501089,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-06 01:03:13.871000+00:00,2022-01-06 02:32:34.429000+00:00,2,,,,,,Control,5137.141,5137.135,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,129.686,129.682,1.0,18726327
PSABTZFT,501154,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-08 14:34:15.549000+00:00,2022-01-08 14:35:13.855000+00:00,1,,,,,,Treatment 2,23.431,23.429,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.437,15.433,1.0,18765576
PSABTZFT,501159,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-06 00:41:15.472000+00:00,2022-01-06 00:47:31.731000+00:00,1,,,,,,Treatment 1,233.03,233.025,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,99.575,99.571,1.0,18726186
PSABTZFT,501172,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-11 18:43:34.800000+00:00,,1,,,,,,Treatment 1,834.513,815.233,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,18810134
PSABTZFT,501219,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 16:41:21.467000+00:00,2022-01-05 16:43:12.630000+00:00,1,,,,,,Control,31.31,31.306,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.835,51.832,1.0,18713914
PSABTZFT,501220,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 21:55:36.558000+00:00,2022-01-05 21:58:47.021000+00:00,1,,,,,,Control,43.979,43.974,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.473,35.055,1.0,18724934
PSABTZFT,501222,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 20:45:00.397000+00:00,2022-01-05 20:48:24.078000+00:00,1,,,,,,Control,144.157,144.145,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.143,17.127,1.0,18723652
PSABTZFT,501233,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-14 16:07:48.152000+00:00,2022-01-14 16:12:09.121000+00:00,1,,,,,,Treatment 2,59.441,59.436,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,66.717,66.714,1.0,18877627
PSABTZFT,501252,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 17:07:17.981000+00:00,2022-01-06 01:31:21.903000+00:00,3,,,,,,Treatment 2,45.283,22.481,1.0,0.0,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29.337,16.382,1.0,18715116
PSABTZFT,501265,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 20:27:21.492000+00:00,2022-01-05 20:41:11.545000+00:00,1,,,,,,Treatment 2,246.677,103.637,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,90.23,90.227,1.0,18723164
PSABTZFT,501318,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 20:27:36.320000+00:00,2022-01-05 20:47:51.234000+00:00,1,,,,,,Control,225.455,225.45,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,78.218,78.215,1.0,18723168
PSABTZFT,501367,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-06 02:23:45.178000+00:00,2022-01-09 20:34:01.903000+00:00,3,,,,,,Treatment 2,324299.229,324299.214,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,278.396,278.39,1.0,18726679
PSABTZFT,501608,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-10 18:25:51.307000+00:00,2022-01-10 18:26:57.795000+00:00,1,,,,,,Treatment 2,47.25,47.245,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.316,8.313,1.0,18781765
PSABTZFT,501690,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-12 17:58:37.438000+00:00,2022-01-12 18:01:20.403000+00:00,1,,,,,,Treatment 1,98.9,98.894,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.826,31.823,1.0,18835917
PSABTZFT,501787,2021-12-01 15:00:00+00:00,2021-12-04 04:58:00+00:00,2021-12-01 20:36:50.220000+00:00,,1,,,,,,Treatment 2,396.391,383.8,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,122.118,117.614,1.0,18417933
PSABTZFT,502271,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 13:29:50.347000+00:00,2022-01-05 13:31:32.584000+00:00,1,,,,,,Treatment 2,54.108,54.103,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23.824,23.821,1.0,18705895
PSABTZFT,503106,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-06 17:14:29.249000+00:00,2022-01-06 20:46:01.555000+00:00,2,,,,,,Treatment 2,12377.885,12377.882,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,159.666,159.662,1.0,18738029
PSABTZFT,503160,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-11 17:47:30.184000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,18806918
PSABTZFT,503193,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-06 22:17:47.373000+00:00,2022-01-06 22:19:58.706000+00:00,1,,,,,,Treatment 2,58.94,58.933,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34.629,34.62,1.0,18747220
PSABTZFT,503265,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 12:40:38.419000+00:00,2022-01-05 13:39:33.301000+00:00,1,,,,,,Treatment 1,3461.899,3461.886,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34.053,34.048,1.0,18705473
PSABTZFT,503285,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 21:04:20.385000+00:00,2022-01-06 02:16:15.892000+00:00,2,,,,,,Control,18633.499,18510.284,1.0,0.0,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,25.392,25.388,1.0,18724121
PSABTZFT,503903,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-07 14:26:29.293000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,18750621
PSABTZFT,504472,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-10 20:16:35.189000+00:00,2022-01-10 20:18:48.786000+00:00,1,,,,,,Treatment 1,56.783,56.778,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.936,33.934,1.0,18786986
PSABTZFT,504538,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-09 19:11:53.902000+00:00,2022-01-09 19:13:23.463000+00:00,1,,,,,,Control,40.467,40.458,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.431,17.424,1.0,18766266
PSABTZFT,504881,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 23:55:10.792000+00:00,2022-01-06 00:01:40.089000+00:00,1,,,,,,Treatment 1,254.155,148.684,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.127,38.124,1.0,18725892
PSABTZFT,505076,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-12 18:39:21.976000+00:00,2022-01-19 14:35:32.473000+00:00,4,,,,,,Treatment 1,500246.733,500246.717,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,72.342,72.334,1.0,18837936
PSABTZFT,505194,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 21:06:51.336000+00:00,2022-01-05 21:10:38.706000+00:00,1,,,,,,Treatment 1,126.01,125.998,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,39.605,39.583,1.0,18724183
PSABTZFT,506150,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 21:54:44.573000+00:00,2022-01-05 22:11:21.044000+00:00,1,,,,,,Control,646.949,609.815,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,200.756,184.39,1.0,18724923
PSABTZFT,506163,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-06 03:23:34.503000+00:00,2022-01-06 03:29:58.960000+00:00,1,,,,,,Control,225.571,148.584,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.743,19.735,1.0,18726910
PSABTZFT,506219,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-08 00:29:15.582000+00:00,2022-01-08 00:41:22.813000+00:00,1,,,,,,Control,646.908,646.903,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44.409,44.405,1.0,18765137
PSABTZFT,506242,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-13 16:27:02.664000+00:00,2022-01-13 16:28:05.125000+00:00,1,,,,,,Control,13.775,13.767,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32.024,32.015,1.0,18855738
PSABTZFT,506274,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-06 18:57:21.212000+00:00,2022-01-06 19:00:40.337000+00:00,1,,,,,,Treatment 1,128.172,128.167,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.384,31.381,1.0,18742104
PSABTZFT,506308,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-08 03:15:48.035000+00:00,2022-01-08 03:22:39.816000+00:00,1,,,,,,Control,152.171,60.218,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,59.887,59.884,1.0,18765366
PSABTZFT,506561,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-06 22:41:28.346000+00:00,2022-01-06 22:57:21.849000+00:00,1,,,,,,Treatment 1,876.718,876.701,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,35.322,35.318,1.0,18747435
PSABTZFT,506663,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-06 17:41:50.047000+00:00,2022-01-06 20:04:52.279000+00:00,2,,,,,,Control,8532.099,8532.09,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,23.794,23.791,1.0,18739033
PSABTZFT,506852,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-11 15:25:44.107000+00:00,2022-01-11 15:26:22.598000+00:00,1,,,,,,Control,16.606,16.602,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.357,9.354,1.0,18798305
PSABTZFT,507109,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-05 20:21:46.487000+00:00,2022-01-05 20:24:06.531000+00:00,1,,,,,,Treatment 1,37.937,37.928,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,65.527,65.517,1.0,18723043
PSABTZFT,507284,2021-12-01 15:00:00+00:00,2021-12-04 04:58:00+00:00,2021-12-01 15:32:11.009000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,18403096
PSABTZFT,507320,2021-12-01 15:00:00+00:00,2021-12-04 04:58:00+00:00,2021-12-01 15:21:20.460000+00:00,2021-12-01 15:32:26.128000+00:00,1,,,,,,Treatment 2,154.96,34.138,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,30.373,30.367,1.0,18402566
PSABTZFT,507351,2021-12-01 15:00:00+00:00,2021-12-04 04:58:00+00:00,2021-12-01 15:20:52.749000+00:00,2021-12-01 15:24:49.060000+00:00,1,,,,,,Treatment 2,24.587,24.578,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,119.191,119.184,1.0,18402519
PSABTZFT,507917,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-10 00:20:08.693000+00:00,,1,,,,,,Control,240.419,214.512,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,18766721
PSABTZFT,508023,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 16:26:27.931000+00:00,2022-01-12 18:09:23.094000+00:00,2,,,,,,Treatment 2,178.481,54.622,1.0,0.0,,,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,272.074,147.392,1.0,18713307
PSABTZFT,508147,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-10 18:24:08.243000+00:00,2022-01-10 18:26:35.220000+00:00,1,,,,,,Control,47.311,47.306,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,35.393,35.389,1.0,18781684
PSABTZFT,508623,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-06 04:01:49.693000+00:00,2022-01-06 04:14:45.004000+00:00,2,,,,,,Treatment 1,521.115,521.11,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,94.852,94.843,1.0,18727025
PSABTZFT,508902,2021-12-01 15:00:00+00:00,2021-12-04 04:58:00+00:00,2021-12-01 20:42:53.386000+00:00,,1,,,,,,Control,48.676,38.09,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,147.666,113.446,1.0,18418127
PSABTZFT,509479,2021-12-01 15:00:00+00:00,2021-12-04 04:58:00+00:00,2021-12-01 20:38:41.982000+00:00,2021-12-01 20:40:04.374000+00:00,1,,,,,,Control,24.064,24.052,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.049,37.044,1.0,18417992
PSABTZFT,509550,2021-12-01 15:00:00+00:00,2021-12-04 04:58:00+00:00,2021-12-01 15:30:33.237000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,18403035
PSABTZFT,509947,2022-01-06 16:02:00+00:00,2022-01-07 06:00:00+00:00,2022-01-07 18:26:20.695000+00:00,2022-01-07 18:28:05.602000+00:00,1,,,,,,Treatment 1,32.245,32.237,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.496,51.491,1.0,18759811
PSABTZFT,510628,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-05 14:29:27.733000+00:00,2022-01-05 14:31:10.751000+00:00,1,,,,,,Treatment 1,74.213,74.208,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.005,14.002,1.0,18707567
