psa_id,section_names,problem_id,answer_text,solved_answer,CWA_frequency,sequence_id,pra_id,type,name,pr_position,answer,is_correct,incorrect_message,position
PSAHQV,"{""S2 [treatment2]""}",1064133,31,31.0,11.0,7148.0,PRA26BP,MasterySection,S2 [treatment2],37.0,31,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Subtract 4 from 7 before multiplying by 5</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #0000ff;"">&nbsp; &nbsp; &nbsp;You need to isolate a / 5</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <strong><span style=""color: #ff0000;"">5 *</span></strong> a/5 + 4 = 7 <strong><span style=""color: #ff0000;"">*&nbsp;5</span></strong></span></p>",4.0
PSAHQV,"{""S2 [treatment2]""}",1064133,0.6,0.6,9.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,2,2.0,7.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,10,10.0,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,5,5.0,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,55,55.0,5.0,7148.0,PRA26BP,MasterySection,S2 [treatment2],37.0,55,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;<span style=""color: #0000ff;"">&nbsp; SUBTRACT 4 from both sides</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The sign of&nbsp;4 is addition (<strong>+</strong>)</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;""><strong>&nbsp; &nbsp; &nbsp;</strong>Use the opposite sign, subtraction (-), to eliminate&nbsp;4 from the right side of the equation</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;a/5 + 4 = 7&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;""><strong>+</strong> 4 &nbsp; <strong>+</strong> 4</span></span></p>",3.0
PSAHQV,"{""S2 [treatment2]""}",1064133,3/5,0.6,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,1,1.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,9,9.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-2,-2.0,3.0,7148.0,PRA26BP,MasterySection,S2 [treatment2],37.0,-2,False,"<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;MULTIPLY&nbsp;both sides by 5</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The operation between a and 5 is division</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Use the opposite operation (multiplication in this case) to isolate&nbsp;a</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;&nbsp; Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp;a/5 + 4 = 7&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 4 &nbsp; - 4</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; a/5&nbsp;=&nbsp;3</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp;<strong>&nbsp;</strong><span style=""color: #ff0000;""><strong>-5</strong> &nbsp; &nbsp; <strong>-5</strong></span><strong>&nbsp;</strong></span></p>",7.0
PSAHQV,"{""S2 [treatment2]""}",1064133,7,7.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-0.6,-0.6,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-4,-4.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-8,-8.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,.6,0.6,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,12,12.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,20,20.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,28,28.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,8,8.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-12,-12.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-13,-13.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-3,-3.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-35,-35.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,-6,-6.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,0,0.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,1.2,1.2,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,1.245731,1.245731,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,1.4,1.4,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,1.6,1.6,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,1.67,1.67,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,1/15,0.06666666666666667,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,11,11.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,14,14.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,15/11,1.3636363636363635,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,156,156.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,2.2,2.2,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,2.5,2.5,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,21,21.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,24,24.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,25,25.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,30,30.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,7(5)-4,31.0,1.0,7148.0,PRA26BP,MasterySection,S2 [treatment2],37.0,31,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Subtract 4 from 7 before multiplying by 5</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #0000ff;"">&nbsp; &nbsp; &nbsp;You need to isolate a / 5</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <strong><span style=""color: #ff0000;"">5 *</span></strong> a/5 + 4 = 7 <strong><span style=""color: #ff0000;"">*&nbsp;5</span></strong></span></p>",4.0
PSAHQV,"{""S2 [treatment2]""}",1064133,4,4.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,6,6.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064133,666,666.0,1.0,,,,,,,,,
PSAHQV,,1064133,,39.0,,7148.0,PRA26BP,MasterySection,S2 [treatment2],37.0,39,False,"<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;SUBTRACT 4 from 7 before multiplying by 5</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;You need to isolate a / 5</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;&nbsp;<strong><span style=""color: #ff0000;"">5 *&nbsp;</span></strong>a/5 + 4 = 7&nbsp;<strong><span style=""color: #ff0000;"">*&nbsp;5</span></strong></span></p>",8.0
PSAHQV,"{""S2 [treatment2]""}",1064132,16,16.0,48.0,7148.0,PRA26BN,MasterySection,S2 [treatment2],36.0,16 ,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your sign</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #0000ff;"">&nbsp;Positive x Positive = Positive</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Negative = Positive</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Positive x Negative = Negative</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Positive = Negative</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;""><span style=""color: #000000;"">Step 1:</span>&nbsp;&nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #00ff00;"">&nbsp; &nbsp; &nbsp;b/8 + 6 = 4</span>&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 6 &nbsp; - 6</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #00ff00;"">&nbsp;<span style=""color: #000000;"">Step 2:</span> &nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; 8 * b/8&nbsp;=&nbsp;-2 * 8&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;""><span style=""color: #000000;"">Sign:</span> &nbsp;Incorrect</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #ff0000;"">&nbsp; &nbsp; &nbsp;-2 * 8 IS NOT&nbsp;16&nbsp; &nbsp;</span> &nbsp;&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",2.0
PSAHQV,"{""S2 [treatment2]""}",1064132,-2,-2.0,24.0,7148.0,PRA26BN,MasterySection,S2 [treatment2],36.0,-2,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Don't forget to multiply by 8</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp;b/8 + 6 = 4&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 6 &nbsp; - 6</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;"">b<strong>/8</strong>&nbsp;=&nbsp;-2</span></span></p>",6.0
PSAHQV,"{""S2 [treatment2]""}",1064132,-4,-4.0,18.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,4,4.0,15.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,26,26.0,12.0,7148.0,PRA26BN,MasterySection,S2 [treatment2],36.0,26,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Subtract 6 from 4 before multiplying by 8</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #0000ff;"">&nbsp; &nbsp; &nbsp;You need to isolate b / 8</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <strong><span style=""color: #ff0000;"">8 *</span></strong> b/8 + 6 = 4 <strong><span style=""color: #ff0000;"">*&nbsp;8</span></strong></span></p>",4.0
PSAHQV,"{""S2 [treatment2]""}",1064132,2,2.0,10.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,80,80.0,10.0,7148.0,PRA26BN,MasterySection,S2 [treatment2],36.0,80,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;<span style=""color: #0000ff;"">&nbsp; SUBTRACT 6 from both sides</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The sign of&nbsp;6 is addition (<strong>+</strong>)</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;""><strong>&nbsp; &nbsp; &nbsp;</strong>Use the opposite sign, subtraction (-), to eliminate&nbsp;6 from the right side of the equation</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;b/8 + 6 = 4&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;""><strong>+</strong> 6 &nbsp; <strong>+</strong> 6</span></span></p>",3.0
PSAHQV,"{""S2 [treatment2]""}",1064132,-10,-10.0,8.0,7148.0,PRA26BN,MasterySection,S2 [treatment2],36.0,-10,False,"<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;MULTIPLY&nbsp;both sides by 8</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The operation between b and 8 is division</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Use the opposite operation (multiplication in this case) to isolate&nbsp;b</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;&nbsp; Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp;b/8 + 6 = 4&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 6 &nbsp; - 6</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; b/8&nbsp;=&nbsp;-2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp;<strong>&nbsp;</strong><span style=""color: #ff0000;""><strong>-8</strong> &nbsp; &nbsp; <strong>-8</strong></span><strong>&nbsp;</strong></span></p>",7.0
PSAHQV,"{""S2 [treatment2]""}",1064132,-0.25,-0.25,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,32,32.0,6.0,7148.0,PRA26BN,MasterySection,S2 [treatment2],36.0,32,False,"<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);"">&nbsp; &nbsp; &nbsp;Don't forget to subtract 6 before multiplying</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;b/8 + <span style=""color: #ff0000;""><strong>6</strong></span> = 4&nbsp;</span></p>",5.0
PSAHQV,"{""S2 [treatment2]""}",1064132,8,8.0,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-32,-32.0,5.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,0,0.0,5.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-6,-6.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-8,-8.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,24,24.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,35,35.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,48,48.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,64,64.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-20,-20.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-80,-80.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,38,38.0,3.0,7148.0,PRA26BN,MasterySection,S2 [treatment2],36.0,38,False,"<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;SUBTRACT 6 from 4 before multiplying by 8</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;You need to isolate b / 8</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;&nbsp;<strong><span style=""color: #ff0000;"">8 *&nbsp;</span></strong>b/8 + 6 = 4&nbsp;<strong><span style=""color: #ff0000;"">*&nbsp;8</span></strong></span></p>",8.0
PSAHQV,"{""S2 [treatment2]""}",1064132,6,6.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-1/4,-0.25,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-12,-12.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-14,-14.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-18,-18.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-48,-48.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-64,-64.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,1.25,1.25,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,10,10.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,3,3.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-.25,-0.25,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-1,-1.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-180,-180,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-26,-26.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-3,-3.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,-38,-38.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,.025,0.025,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,12,12.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,14,14.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,15,15.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,17,17.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,23,23.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,25,25.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,3.7,3.7,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,30,30.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,5,5.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,60,60.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,7/2,3.5,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064132,800,800.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064131,-1,-1.0,39.0,7148.0,PRA26BM,MasterySection,S2 [treatment2],35.0,-1,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Don't forget to multiply by 6</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp;a/6 + 4 = 3&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 4 &nbsp; - 4</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;"">a<strong>/6</strong>&nbsp;=&nbsp;-1</span></span></p>",6.0
PSAHQV,"{""S2 [treatment2]""}",1064131,6,6.0,31.0,7148.0,PRA26BM,MasterySection,S2 [treatment2],35.0,6 ,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your sign</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #0000ff;"">&nbsp;Positive x Positive = Positive</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Negative = Positive</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Positive x Negative = Negative</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Positive = Negative</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;""><span style=""color: #000000;"">Step 1:</span>&nbsp;&nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #00ff00;"">&nbsp; &nbsp; &nbsp;a/6 + 4 = 3</span>&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 4 &nbsp; - 4</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #00ff00;"">&nbsp;<span style=""color: #000000;"">Step 2:</span> &nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; 6 * a/6&nbsp;=&nbsp;-1 * 6&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;""><span style=""color: #000000;"">Sign:</span> &nbsp;Incorrect</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #ff0000;"">&nbsp; &nbsp; &nbsp;-1 * 6 IS NOT&nbsp;6&nbsp; &nbsp;</span> &nbsp;&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",2.0
PSAHQV,"{""S2 [treatment2]""}",1064131,14,14.0,11.0,7148.0,PRA26BM,MasterySection,S2 [treatment2],35.0,14,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Subtract 4 from 3 before multiplying by 6</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #0000ff;"">&nbsp; &nbsp; &nbsp;You need to isolate a / 6</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <strong><span style=""color: #ff0000;"">6 *</span></strong> a/6 + 4 = 3 <strong><span style=""color: #ff0000;"">*&nbsp;6</span></strong></span></p>",4.0
PSAHQV,"{""S2 [treatment2]""}",1064131,-1/6,-0.16666666666666666,9.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064131,1,1.0,9.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064131,-12,-12.0,7.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064131,0,0.0,7.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064131,2,2.0,7.0,,,,,,,,,
